topico,fecha,diario,seccion,freq
discurso-de-odio,2022-09-12,clarin,viajes,0
copitos,2022-09-13,clarin,viajes,0
discurso-de-odio,2022-09-13,clarin,viajes,0
copitos,2022-09-13,eldestape,internacional,0
discurso-de-odio,2022-09-13,eldestape,internacional,0
copitos,2022-09-13,todonoticias,musica,0
discurso-de-odio,2022-09-13,todonoticias,musica,0
copitos,2022-09-13,todonoticias,deportes,0
discurso-de-odio,2022-09-13,todonoticias,deportes,0
copitos,2022-09-13,todonoticias,estilo,0
discurso-de-odio,2022-09-13,todonoticias,estilo,0
copitos,2022-09-13,eldestape,espectaculos,0
discurso-de-odio,2022-09-13,eldestape,espectaculos,0
copitos,2022-09-13,todonoticias,policiales,0
discurso-de-odio,2022-09-13,todonoticias,policiales,0
copitos,2022-09-13,diariodeleuco,todo,0
discurso-de-odio,2022-09-13,diariodeleuco,todo,0
copitos,2022-09-13,eldestape,deportes,0
discurso-de-odio,2022-09-13,eldestape,deportes,0
copitos,2022-09-13,todonoticias,espectaculos,0
discurso-de-odio,2022-09-13,todonoticias,espectaculos,0
copitos,2022-09-13,clarin,internacional,0
discurso-de-odio,2022-09-13,clarin,internacional,0
copitos,2022-09-13,clarin,politica,0
discurso-de-odio,2022-09-13,clarin,politica,1
copitos,2022-09-13,clarin,autos,0
discurso-de-odio,2022-09-13,clarin,autos,0
copitos,2022-09-13,perfil,cultura,0
discurso-de-odio,2022-09-13,perfil,cultura,0
copitos,2022-09-13,todonoticias,internacional,0
discurso-de-odio,2022-09-13,todonoticias,internacional,0
copitos,2022-09-13,eldestape,cultura,0
discurso-de-odio,2022-09-13,eldestape,cultura,0
copitos,2022-09-13,paginadoce,espectaculos,0
discurso-de-odio,2022-09-13,paginadoce,espectaculos,0
copitos,2022-09-13,paginadoce,economia,0
discurso-de-odio,2022-09-13,paginadoce,economia,0
copitos,2022-09-13,lanacion,tecnologia,0
discurso-de-odio,2022-09-13,lanacion,tecnologia,0
copitos,2022-09-13,lanacion,salud,0
discurso-de-odio,2022-09-13,lanacion,salud,0
copitos,2022-09-13,todonoticias,tecno,0
discurso-de-odio,2022-09-13,todonoticias,tecno,0
copitos,2022-09-13,todonoticias,salud,0
discurso-de-odio,2022-09-13,todonoticias,salud,0
copitos,2022-09-13,infobae,campo,0
discurso-de-odio,2022-09-13,infobae,campo,0
copitos,2022-09-13,todonoticias,autos,0
discurso-de-odio,2022-09-13,todonoticias,autos,0
copitos,2022-09-13,clarin,cultura,0
discurso-de-odio,2022-09-13,clarin,cultura,0
copitos,2022-09-13,clarin,tecnologia,0
discurso-de-odio,2022-09-13,clarin,tecnologia,0
copitos,2022-09-13,lanacion,sociedad,0
discurso-de-odio,2022-09-13,lanacion,sociedad,0
copitos,2022-09-13,clarin,rural,0
discurso-de-odio,2022-09-13,clarin,rural,0
copitos,2022-09-13,paginadoce,la ventana,0
discurso-de-odio,2022-09-13,paginadoce,la ventana,0
copitos,2022-09-13,perfil,policiales,0
discurso-de-odio,2022-09-13,perfil,policiales,0
copitos,2022-09-13,perfil,tecnologia,0
discurso-de-odio,2022-09-13,perfil,tecnologia,0
copitos,2022-09-13,clarin,arq,0
discurso-de-odio,2022-09-13,clarin,arq,0
copitos,2022-09-13,ambito,opinion,0
discurso-de-odio,2022-09-13,ambito,opinion,0
copitos,2022-09-13,clarin,buena-vida,0
discurso-de-odio,2022-09-13,clarin,buena-vida,0
copitos,2022-09-13,eldestape,ciencia,0
discurso-de-odio,2022-09-13,eldestape,ciencia,0
copitos,2022-09-13,lanacion,autos,0
discurso-de-odio,2022-09-13,lanacion,autos,0
copitos,2022-09-13,clarin,opinion,0
discurso-de-odio,2022-09-13,clarin,opinion,0
copitos,2022-09-13,diariodeleuco,editorial,0
discurso-de-odio,2022-09-13,diariodeleuco,editorial,0
copitos,2022-09-13,clarin,ciudades,0
discurso-de-odio,2022-09-13,clarin,ciudades,0
copitos,2022-09-13,paginadoce,ciencia,0
discurso-de-odio,2022-09-13,paginadoce,ciencia,0
copitos,2022-09-13,paginadoce,no,0
discurso-de-odio,2022-09-13,paginadoce,no,0
